"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"273","RUS","Europe","Russia","2020-10-29",1570446,17418,16646.143,27111,359,291.286,10761.31,119.355,114.066,185.775,2.46,1.996,1.1,NA,NA,NA,NA,NA,NA,NA,NA,582442,59866561,410.229,3.991,519431,3.559,0.032,31.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"274","RUS","Europe","Russia","2020-10-30",1588433,17987,16776.143,27462,351,301.286,10884.564,123.254,114.957,188.18,2.405,2.065,1.1,NA,NA,NA,NA,NA,NA,NA,NA,575250,60441811,414.171,3.942,521025,3.57,0.032,31.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"275","RUS","Europe","Russia","2020-10-31",1606267,17834,17001,27787,325,305.714,11006.77,122.206,116.498,190.407,2.227,2.095,1.1,NA,NA,NA,NA,NA,NA,NA,NA,587935,61029746,418.2,4.029,526399,3.607,0.032,31,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"276","RUS","Europe","Russia","2020-11-01",1624648,18381,17285.143,28026,239,307.286,11132.724,125.954,118.445,192.045,1.638,2.106,1.1,NA,NA,NA,NA,NA,NA,NA,NA,512224,61541970,421.71,3.51,531530,3.642,0.033,30.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"277","RUS","Europe","Russia","2020-11-02",1642665,18017,17409.286,28264,238,310.286,11256.183,123.46,119.295,193.676,1.631,2.126,1.1,NA,NA,NA,NA,NA,NA,NA,NA,412596,61954566,424.537,2.827,532959,3.652,0.033,30.6,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"278","RUS","Europe","Russia","2020-11-03",1661096,18431,17707.714,28611,347,314.571,11382.48,126.296,121.34,196.054,2.378,2.156,1.11,NA,NA,NA,NA,NA,NA,NA,NA,491447,62446013,427.905,3.368,530743,3.637,0.033,30,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"279","RUS","Europe","Russia","2020-11-04",1680579,19483,18221.571,28996,385,320.571,11515.985,133.505,124.861,198.692,2.638,2.197,1.11,NA,NA,NA,NA,NA,NA,NA,NA,570981,63016994,431.817,3.913,533268,3.654,0.034,29.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"280","RUS","Europe","Russia","2020-11-05",1699695,19116,18464.143,29285,289,310.571,11646.975,130.99,126.524,200.672,1.98,2.128,1.11,NA,NA,NA,NA,NA,NA,NA,NA,524304,63541298,435.41,3.593,524962,3.597,0.035,28.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"281","RUS","Europe","Russia","2020-11-06",1720063,20368,18804.286,29654,369,313.143,11786.544,139.57,128.854,203.201,2.529,2.146,1.11,NA,NA,NA,NA,NA,NA,NA,NA,550863,64092161,439.185,3.775,521479,3.573,0.036,27.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"282","RUS","Europe","Russia","2020-11-07",1740172,20109,19129.286,30010,356,317.571,11924.339,137.795,131.081,205.64,2.439,2.176,1.11,NA,NA,NA,NA,NA,NA,NA,NA,590350,64682511,443.23,4.045,521824,3.576,0.037,27.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"283","RUS","Europe","Russia","2020-11-08",1760420,20248,19396,30292,282,323.714,12063.086,138.747,132.909,207.573,1.932,2.218,1.11,NA,NA,NA,NA,NA,NA,NA,NA,526846,65209357,446.84,3.61,523912,3.59,0.037,27,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"284","RUS","Europe","Russia","2020-11-09",1781997,21577,19904.571,30546,254,326,12210.94,147.854,136.394,209.313,1.741,2.234,1.11,NA,NA,NA,NA,NA,NA,NA,NA,397225,65606582,449.562,2.722,521717,3.575,0.038,26.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"285","RUS","Europe","Russia","2020-11-10",1802762,20765,20238,30899,353,326.857,12353.23,142.29,138.679,211.732,2.419,2.24,1.1,NA,NA,NA,NA,NA,NA,NA,NA,512114,66118696,453.071,3.509,524669,3.595,0.039,25.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"286","RUS","Europe","Russia","2020-11-11",1822345,19583,20252.286,31326,427,332.857,12487.421,134.19,138.777,214.658,2.926,2.281,1.1,NA,NA,NA,NA,NA,NA,NA,NA,591767,66710463,457.126,4.055,527638,3.616,0.038,26.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"287","RUS","Europe","Russia","2020-11-12",1843678,21333,20569,31755,429,352.857,12633.603,146.182,140.947,217.598,2.94,2.418,1.1,NA,NA,NA,NA,NA,NA,NA,NA,636888,67347351,461.49,4.364,543722,3.726,0.038,26.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"288","RUS","Europe","Russia","2020-11-13",1865395,21717,20761.714,32156,401,357.429,12782.416,148.813,142.267,220.345,2.748,2.449,1.09,NA,NA,NA,NA,NA,NA,NA,NA,601803,67949154,465.614,4.124,550999,3.776,0.038,26.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"289","RUS","Europe","Russia","2020-11-14",1887836,22441,21094.857,32536,380,360.857,12936.191,153.775,144.55,222.949,2.604,2.473,1.09,NA,NA,NA,NA,NA,NA,NA,NA,627849,68577003,469.916,4.302,556356,3.812,0.038,26.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"290","RUS","Europe","Russia","2020-11-15",1910149,22313,21389.857,32885,349,370.429,13089.088,152.897,146.572,225.341,2.391,2.538,1.09,NA,NA,NA,NA,NA,NA,NA,NA,534895,69111898,473.582,3.665,557506,3.82,0.038,26.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"291","RUS","Europe","Russia","2020-11-16",1932711,22562,21530.571,33184,299,376.857,13243.692,154.604,147.536,227.39,2.049,2.582,1.09,NA,NA,NA,NA,NA,NA,NA,NA,438761,69550659,476.588,3.007,563440,3.861,0.038,26.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"292","RUS","Europe","Russia","2020-11-17",1954912,22201,21735.714,33619,435,388.571,13395.822,152.13,148.942,230.371,2.981,2.663,1.09,NA,NA,NA,NA,NA,NA,NA,NA,525227,70075886,480.187,3.599,565313,3.874,0.038,26,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"293","RUS","Europe","Russia","2020-11-18",1975629,20717,21897.714,34068,449,391.714,13537.783,141.961,150.052,233.447,3.077,2.684,1.09,NA,NA,NA,NA,NA,NA,NA,NA,577345,70653231,484.144,3.956,563253,3.86,0.039,25.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"294","RUS","Europe","Russia","2020-11-19",1998966,23337,22184,34525,457,395.714,13697.697,159.914,152.013,236.579,3.132,2.712,1.09,NA,NA,NA,NA,NA,NA,NA,NA,596766,71249997,488.233,4.089,557521,3.82,0.04,25.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"295","RUS","Europe","Russia","2020-11-20",2023025,24059,22518.571,34980,455,403.429,13862.559,164.862,154.306,239.697,3.118,2.764,1.09,NA,NA,NA,NA,NA,NA,NA,NA,588296,71838293,492.264,4.031,555591,3.807,0.041,24.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"296","RUS","Europe","Russia","2020-11-21",2047563,24538,22818.143,35442,462,415.143,14030.703,168.144,156.359,242.862,3.166,2.845,1.09,NA,NA,NA,NA,NA,NA,NA,NA,590770,72429063,496.312,4.048,550294,3.771,0.041,24.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"297","RUS","Europe","Russia","2020-11-22",2071858,24295,23101.286,35838,396,421.857,14197.181,166.479,158.299,245.576,2.714,2.891,1.09,NA,NA,NA,NA,NA,NA,NA,NA,520533,72949596,499.879,3.567,548243,3.757,0.042,23.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"298","RUS","Europe","Russia","2020-11-23",2096749,24891,23434,36192,354,429.714,14367.744,170.563,160.579,248.002,2.426,2.945,1.09,NA,NA,NA,NA,NA,NA,NA,NA,362717,73312313,502.365,2.485,537379,3.682,0.044,22.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"299","RUS","Europe","Russia","2020-11-24",2120836,24087,23703.429,36675,483,436.571,14532.798,165.054,162.425,251.311,3.31,2.992,1.09,NA,NA,NA,NA,NA,NA,NA,NA,452837,73765150,505.468,3.103,527038,3.611,0.045,22.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"300","RUS","Europe","Russia","2020-11-25",2144229,23393,24085.714,37173,498,443.571,14693.096,160.298,165.045,254.724,3.412,3.04,1.09,NA,NA,NA,NA,NA,NA,NA,NA,505780,74270930,508.933,3.466,516814,3.541,0.047,21.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"301","RUS","Europe","Russia","2020-11-26",2169424,25195,24351.143,37688,515,451.857,14865.742,172.646,166.864,258.253,3.529,3.096,1.09,NA,NA,NA,NA,NA,NA,NA,NA,543979,74814909,512.661,3.728,509273,3.49,0.048,20.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"302","RUS","Europe","Russia","2020-11-27",2196691,27267,24809.429,38175,487,456.429,15052.586,186.844,170.004,261.59,3.337,3.128,1.09,NA,NA,NA,NA,NA,NA,NA,NA,587707,75402616,516.688,4.027,509189,3.489,0.049,20.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"303","RUS","Europe","Russia","2020-11-28",2223500,26809,25133.857,38676,501,462,15236.292,183.706,172.227,265.023,3.433,3.166,1.09,NA,NA,NA,NA,NA,NA,NA,NA,545390,75948006,520.425,3.737,502706,3.445,0.05,20,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"304","RUS","Europe","Russia","2020-11-29",2249890,26390,25433.143,39127,451,469.857,15417.126,180.835,174.278,268.114,3.09,3.22,1.08,NA,NA,NA,NA,NA,NA,NA,NA,474843,76422849,523.679,3.254,496179,3.4,0.051,19.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"305","RUS","Europe","Russia","2020-11-30",2275936,26046,25598.143,39491,364,471.286,15595.604,178.477,175.408,270.608,2.494,3.229,1.08,NA,NA,NA,NA,NA,NA,NA,NA,333052,76755901,525.961,2.282,491941,3.371,0.052,19.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"306","RUS","Europe","Russia","2020-12-01",2302062,26126,25889.429,40050,559,482.143,15774.629,179.026,177.404,274.438,3.83,3.304,1.07,NA,NA,NA,NA,NA,NA,NA,NA,444170,77200071,529.005,3.044,490703,3.362,0.053,19,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"307","RUS","Europe","Russia","2020-12-02",2327105,25043,26125.143,40630,580,493.857,15946.234,171.604,179.02,278.413,3.974,3.384,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491830,3.37,0.053,18.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"308","RUS","Europe","Russia","2020-12-03",2354934,27829,26501.429,41173,543,497.857,16136.929,190.695,181.598,282.134,3.721,3.412,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,78227415,536.045,NA,487501,3.341,0.054,18.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"309","RUS","Europe","Russia","2020-12-04",2382012,27078,26474.429,41730,557,507.857,16322.478,185.549,181.413,285.95,3.817,3.48,1.06,NA,NA,NA,NA,NA,NA,NA,NA,550424,78777839,539.817,3.772,482175,3.304,0.055,18.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"310","RUS","Europe","Russia","2020-12-05",2410462,28450,26708.857,42228,498,507.429,16517.428,194.951,183.02,289.363,3.412,3.477,1.06,NA,NA,NA,NA,NA,NA,NA,NA,545261,79323100,543.553,3.736,482156,3.304,0.055,18.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"311","RUS","Europe","Russia","2020-12-06",2439163,28701,27039,42675,447,506.857,16714.099,196.67,185.282,292.426,3.063,3.473,1.06,NA,NA,NA,NA,NA,NA,NA,NA,448667,79771767,546.627,3.074,478417,3.278,0.057,17.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"312","RUS","Europe","Russia","2020-12-07",2466961,27798,27289.286,43122,447,518.714,16904.582,190.483,186.997,295.489,3.063,3.554,1.05,NA,NA,NA,NA,NA,NA,NA,NA,323453,80095220,548.844,2.216,477046,3.269,0.057,17.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"313","RUS","Europe","Russia","2020-12-08",2492713,25752,27235.857,43674,552,517.714,17081.044,176.463,186.631,299.271,3.783,3.548,1.04,NA,NA,NA,NA,NA,NA,NA,NA,427018,80522238,551.77,2.926,474595,3.252,0.057,17.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"314","RUS","Europe","Russia","2020-12-09",2518551,25838,27349.429,44220,546,512.857,17258.097,177.052,187.409,303.013,3.741,3.514,1.03,NA,NA,NA,NA,NA,NA,NA,NA,499126,81021364,555.19,3.42,472517,3.238,0.058,17.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"315","RUS","Europe","Russia","2020-12-10",2546113,27562,27311.286,44769,549,513.714,17446.962,188.866,187.148,306.775,3.762,3.52,1.03,NA,NA,NA,NA,NA,NA,NA,NA,543001,81564365,558.911,3.721,476707,3.267,0.057,17.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"316","RUS","Europe","Russia","2020-12-11",2574319,28206,27472.429,45370,601,520,17640.241,193.279,188.252,310.893,4.118,3.563,1.03,NA,NA,NA,NA,NA,NA,NA,NA,539674,82104039,562.609,3.698,475171,3.256,0.058,17.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"317","RUS","Europe","Russia","2020-12-12",2602048,27729,27369.429,45923,553,527.857,17830.251,190.01,187.546,314.682,3.789,3.617,1.02,NA,NA,NA,NA,NA,NA,NA,NA,535353,82639392,566.277,3.668,473756,3.246,0.058,17.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"318","RUS","Europe","Russia","2020-12-13",2629699,27651,27219.429,46404,481,532.714,18019.726,189.475,186.518,317.978,3.296,3.65,1.02,NA,NA,NA,NA,NA,NA,NA,NA,463556,83102948,569.454,3.176,475883,3.261,0.057,17.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"319","RUS","Europe","Russia","2020-12-14",2656601,26902,27091.429,46846,442,532,18204.069,184.343,185.641,321.007,3.029,3.645,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484264,3.318,0.056,17.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"320","RUS","Europe","Russia","2020-12-15",2682866,26265,27164.714,47410,564,533.714,18384.047,179.978,186.143,324.872,3.865,3.657,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,83867186,574.691,NA,477850,3.274,0.057,17.6,"tests performed",28500,28500,NA,NA,NA,0.02,0.02,NA,NA,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"321","RUS","Europe","Russia","2020-12-16",2708940,26074,27198.429,47994,584,539.143,18562.716,178.669,186.374,328.874,4.002,3.694,1.02,NA,NA,NA,NA,NA,NA,NA,NA,497622,84364808,578.101,3.41,477635,3.273,0.057,17.6,"tests performed",NA,NA,NA,NA,3357,NA,NA,NA,23,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"322","RUS","Europe","Russia","2020-12-17",2736727,27787,27230.571,48568,574,542.714,18753.124,190.407,186.595,332.807,3.933,3.719,1.02,NA,NA,NA,NA,NA,NA,NA,NA,539303,84904111,581.796,3.696,477107,3.269,0.057,17.5,"tests performed",NA,NA,NA,NA,3357,NA,NA,NA,23,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"323","RUS","Europe","Russia","2020-12-18",2764843,28116,27217.714,49170,602,542.857,18945.786,192.662,186.506,336.932,4.125,3.72,1.02,NA,NA,NA,NA,NA,NA,NA,NA,527319,85431430,585.41,3.613,475342,3.257,0.057,17.5,"tests performed",NA,NA,NA,NA,3357,NA,NA,NA,23,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"324","RUS","Europe","Russia","2020-12-19",2792615,27772,27223.857,49744,574,545.857,19136.09,190.305,186.549,340.865,3.933,3.74,1.02,NA,NA,NA,NA,NA,NA,NA,NA,523097,85954527,588.994,3.584,473591,3.245,0.057,17.4,"tests performed",NA,NA,NA,NA,3357,NA,NA,NA,23,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"325","RUS","Europe","Russia","2020-12-20",2821125,28510,27346.571,50242,498,548.286,19331.452,195.362,187.389,344.278,3.412,3.757,1.03,NA,NA,NA,NA,NA,NA,NA,NA,437156,86391683,591.99,2.996,469819,3.219,0.058,17.2,"tests performed",NA,NA,NA,NA,3357,NA,NA,NA,23,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"326","RUS","Europe","Russia","2020-12-21",2850042,28917,27634.429,50723,481,553.857,19529.603,198.151,189.362,347.574,3.296,3.795,1.03,NA,NA,NA,NA,NA,NA,NA,NA,312930,86704613,594.134,2.144,459935,3.152,0.06,16.6,"tests performed",NA,NA,NA,NA,3357,NA,NA,NA,23,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"327","RUS","Europe","Russia","2020-12-22",2878382,28340,27930.857,51274,551,552,19723.799,194.197,191.393,351.35,3.776,3.783,1.03,NA,NA,NA,NA,NA,NA,NA,NA,393445,87098058,596.83,2.696,461553,3.163,0.061,16.5,"tests performed",52000,52000,NA,NA,3357,0.04,0.04,NA,23,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"328","RUS","Europe","Russia","2020-12-23",2905196,26814,28036.571,51810,536,545.143,19907.539,183.74,192.118,355.022,3.673,3.736,1.02,NA,NA,NA,NA,NA,NA,NA,NA,480151,87578209,600.12,3.29,459057,3.146,0.061,16.4,"tests performed",NA,NA,NA,NA,12592,NA,NA,NA,86,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"329","RUS","Europe","Russia","2020-12-24",2934695,29499,28281.143,52434,624,552.286,20109.678,202.139,193.793,359.298,4.276,3.784,1.02,NA,NA,NA,NA,NA,NA,NA,NA,516171,88094380,603.657,3.537,455753,3.123,0.062,16.1,"tests performed",NA,NA,NA,NA,21827,NA,NA,NA,150,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"330","RUS","Europe","Russia","2020-12-25",2963290,28595,28349.571,52985,551,545,20305.622,195.944,194.262,363.074,3.776,3.735,1.01,NA,NA,NA,NA,NA,NA,NA,NA,511153,88605533,607.16,3.503,453443,3.107,0.063,16,"tests performed",NA,NA,NA,NA,31061,NA,NA,NA,213,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"331","RUS","Europe","Russia","2020-12-26",2992123,28833,28501.143,53539,554,542.143,20503.197,197.575,195.301,366.87,3.796,3.715,1,NA,NA,NA,NA,NA,NA,NA,NA,494071,89099604,610.545,3.386,449297,3.079,0.063,15.8,"tests performed",NA,NA,NA,NA,40296,NA,NA,NA,276,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
"332","RUS","Europe","Russia","2020-12-27",3019972,27849,28406.714,54080,541,548.286,20694.029,190.832,194.654,370.577,3.707,3.757,0.99,NA,NA,NA,NA,NA,NA,NA,NA,416572,89516176,613.4,2.855,446356,3.059,0.064,15.7,"tests performed",NA,NA,NA,NA,49531,NA,NA,NA,339,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,NA,8.05,72.58,0.824
